Q9618827,Q182367,2010-02-12,https://publico.pt/1422506
Q610788,Q21568721,2017-11-30,https://publico.pt/1794476
Q612666,Q440355,2018-11-11,https://arquivo.pt/wayback/20181111033532/https://www.sabado.pt/portugal/politica/detalhe/catarina-martins-propoe-marisa-matias-como-cabeca-de-lista-as-europeias?ref=SEC_Grupo2_portugal
Q1688029,Q21857888,2015-12-06,https://publico.pt/1716618
Q200941,Q610788,2014-09-26,https://arquivo.pt/wayback/20140926024112/http://www.dn.pt/politica/interior.aspx?content_id=4141424
Q1382641,Q656518,2011-07-18,https://arquivo.pt/wayback/20110718173947/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=1915172
Q1318666,Q456034,2015-10-29,https://arquivo.pt/wayback/20151029031941/http://www.rtp.pt/noticias/economia/ulrich-diz-que-esta-em-dialogo-com-isabel-dos-santos-sobre-banco-fomento-angola_n869521
Q5290424,Q57615,2008-05-18,https://publico.pt/1329161
Q3131021,Q7378729,2014-08-23,https://arquivo.pt/wayback/20140823235212/http://www.dn.pt/politica/interior.aspx?content_id=4085416
Q10309299,Q239248,2016-09-29,https://arquivo.pt/wayback/20160929220537/http://sol.sapo.pt/artigo/525144/jose-eduardo-martins-o-psd-esta-esfrangalhado-e-santana-esta-fora-
Q444059,Q367010,2011-07-08,https://arquivo.pt/wayback/20110708114118/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1356305
Q16940732,Q10324447,2017-06-02,https://arquivo.pt/wayback/20170602042632/http://www.jn.pt/local/videos/interior/quem-parte-em-vantagem-nas-eleicoes-e-rui-moreira-diz-pizarro-8510817.html
Q1688029,Q57398,2010-06-25,https://arquivo.pt/wayback/20100625221558/http://noticias.sapo.pt/lusa/artigo/11223031.html
Q57661,Q610788,2018-07-17,https://arquivo.pt/wayback/20180717195840/https://observador.pt/2018/07/13/juncker-agradece-ajuda-de-costa-em-crise-dolorosa-de-ciatica/
Q61944361,Q7378729,2019-06-18,https://arquivo.pt/wayback/20190618155227/https://www.dn.pt/poder/interior/amp/rui-rio-defende-presuncao-de-inocencia-para-todos-os-portugueses--11019387.html
Q10346767,Q6205661,2009-07-29,https://publico.pt/1393853
Q7378729,Q239248,2017-12-29,https://arquivo.pt/wayback/20171229004523/https://www.jn.pt/nacional/interior/rui-rio-congratula-se-com-elevacao-da-campanha-com-santana-9012672.html
Q10308703,Q6706787,2008-04-19,https://publico.pt/1326375
Q1386216,Q57398,2006-03-09,https://publico.pt/1250202
Q439377,Q182367,2017-05-15,https://arquivo.pt/wayback/20170515210059/http://expresso.sapo.pt/revista-de-imprensa/2017-05-12-Metro-de-Lisboa-Assuncao-Cristas-usou-ideia-de-Socrates-em-2009
Q6761683,Q4777638,2015-07-20,https://arquivo.pt/wayback/20150720185435/http://observador.pt/2015/07/20/maria-belem-frente-sampaio-da-novoa-na-corrida-as-presidenciais/
Q550243,Q610788,2007-06-30,https://publico.pt/1298164
Q57398,Q239248,2010-07-10,https://arquivo.pt/wayback/20100710041050/http://dn.sapo.pt/Inicio/interior.aspx?content_id=1609420
Q60114,Q57398,2005-10-22,https://publico.pt/1236501
Q440355,Q57398,2015-10-19,https://arquivo.pt/wayback/20151019002631/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=4841552&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-SOCIEDADE+%28JN+-+Sociedade%29
Q208355,Q15849,2004-05-04,https://publico.pt/1192838
Q57398,Q76,2008-11-05,https://publico.pt/1348978
Q439377,Q16940732,2016-03-31,https://arquivo.pt/wayback/20160331052156/http://www.dn.pt/portugal/interior/cristas-quer-renovar-apoio-a-rui-moreira-e-defende-candidatura-forte-em-lisboa-5074948.html
Q2571494,Q21568721,2017-02-15,https://arquivo.pt/wayback/20170215190616/https://www.publico.pt/2017/02/15/politica/noticia/carlos-cesar-satisfeito-com-comunicado-de-marcelo-1762136
Q439377,Q25440961,2017-02-28,https://arquivo.pt/wayback/20170228173203/http://www.jn.pt/nacional/interior/cristas-diz-que-atitude-de-nuncio-revela-grande-elevacao-de-carater-5692636.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-ULTIMAS+%28JN+-+Ultimas%29
Q9618827,Q3069519,2011-04-26,https://arquivo.pt/wayback/20110426213026/http://www.ionline.pt/conteudo/118668-antonio-capucho-nao-concorda-com-escolha-fernando-nobre-
Q10392072,Q1580316,2011-07-22,https://arquivo.pt/wayback/20110722215606/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=24325
Q60114,Q3179729,2007-09-27,https://publico.pt/1305951
Q22958314,Q1688029,2010-06-24,https://arquivo.pt/wayback/20100624090037/http://www.rtp.pt/noticias/politica/domingos-abrantes-defende-continuidade-de-jeronimo_a895144/
Q57398,Q485946,2011-07-03,https://publico.pt/1501245
