Q19409554,Q2868303,2012-07-15,https://arquivo.pt/wayback/20120715212547/http://www.ionline.pt/portugal/isabel-moreira-abandona-trabalhos-interpretacao-assuncao-esteves-rocar-antidemocratico?page=1
Q57615,Q21568721,2017-09-18,https://arquivo.pt/wayback/20170918203050/https://www.rtp.pt/noticias/politica/passos-coelho-acusa-centeno-de-uma-habilidadezinha-de-comunicacao_v1027940
Q182367,Q610788,2014-12-07,https://arquivo.pt/wayback/20141207051700/http://observador.pt/2014/12/06/governo-de-socrates-cometeu-muitos-erros-mas-tinha-uma-visao-acertada-defende-costa/
Q47539817,Q523997,2015-04-11,https://arquivo.pt/wayback/20150411215721/http://www.sabado.pt/ultima_hora/detalhe/carlos_pereira_luis_filipe_vieira_parece_ter_medo_dos_nossos_adeptos.html
Q527722,Q57615,2017-04-26,https://arquivo.pt/wayback/20170426033037/http://www.tsf.pt/politica/interior/miguel-relvas-desafia-passos-coelho-a-debater-primarias-no-psd-6237246.html
Q550243,Q21568721,2016-11-13,https://publico.pt/1751040
Q1709692,Q239248,2018-01-08,https://arquivo.pt/wayback/20180108020647/http://www.aeiou.pt/quiosque/vieira-da-silva-diz-que-santa-casa-no-sector-financeiro-foi-ideia-de-santana
Q610788,Q57615,2013-01-26,https://arquivo.pt/wayback/20130126162451/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=67070
Q1688029,Q57398,2006-01-13,https://publico.pt/1244593
Q2571494,Q784504,2017-03-01,https://arquivo.pt/wayback/20170301055923/http://www.dnoticias.pt/hemeroteca/239292-carlos-cesar-diz-que-apoio-aos-funcionarios-nao-custa-um-centimo-ao-esta-ALDN239292
Q47539817,Q14983130,2018-02-19,https://arquivo.pt/wayback/20180219045334/http://www.dnoticias.pt/impressa/hemeroteca/diario-de-noticias/carlos-pereira-lanca-desafio-a-paulo-cafofo-DH2595894
Q439377,Q610788,2018-09-10,https://arquivo.pt/wayback/20180910031838/https://www.dn.pt/poder/interior/antonio-costa-vive-no-pais-das-maravilhas---assuncao-cristas--9764582.html
Q76,Q7747,2015-02-11,https://arquivo.pt/wayback/20150211040043/http://www.ionline.pt/node/50669658
Q182367,Q57398,2010-06-28,https://arquivo.pt/wayback/20100628202127/http://dn.sapo.pt/Inicio/interior.aspx?content_id=1603369
Q5340560,Q58161,2014-05-09,https://publico.pt/1635344
Q57398,Q182367,2017-08-14,https://arquivo.pt/wayback/20170814001255/http://www.tsf.pt/portugal/politica/interior/cavaco-detencao-de-socrates-nao-vai-afetar-imagem-do-pais-4262048.html
Q19360799,Q10310185,2004-02-03,https://publico.pt/1184908
Q3062583,Q57398,2010-11-23,https://arquivo.pt/wayback/20101123010611/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=2849
Q11764393,Q4777606,2012-02-13,https://arquivo.pt/wayback/20120213233510/http://www.publico.pt/Pol%C3%ADtica/luis-marinho-diz-que-fica-a-espera-de-processo-por-difamcao-de-rosa-mendes_1532860
Q57398,Q182367,2017-02-16,https://publico.pt/1762243
Q182367,Q57615,2010-10-01,https://arquivo.pt/wayback/20101001162835/http://dn.sapo.pt/inicio/economia/interior.aspx?content_id=1675711
Q6756617,Q57398,2011-10-20,https://arquivo.pt/wayback/20111020234115/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=513403
Q17496474,Q16940806,2016-06-02,https://arquivo.pt/wayback/20160602201030/http://sol.sapo.pt/noticia/492211/Mariana-Mortagua-denuncia-Sergio-Monteiro
Q527722,Q444059,2009-12-25,https://arquivo.pt/wayback/20091225014850/http://www.ionline.pt/conteudo/27379-miguel-relvas-ferreira-leite-nao-pode-ser-autista-em-relacao-resultados
Q10365280,Q655391,2013-09-22,https://arquivo.pt/wayback/20130922185738/http://noticias.sapo.pt/nacional/artigo/rui-machete-confirmou-que-mentiu-joao-semedo-be_16688825.html
Q6752747,Q58161,2006-11-05,https://publico.pt/1275606
Q3556927,Q10338225,2016-07-22,https://arquivo.pt/wayback/20160722230330/http://www.jornaldenegocios.pt/economia/politica/detalhe/AMP/vicente_jorge_silva_sobre_morais_sarmento_ameacas_revelam_falta_de_caracter_e_cobardia_intrinseca.html
Q3116195,Q10281366,1995-01-08,https://www.linguateca.pt/CHAVE?PUBLICO-19950108-047
Q182367,Q444059,2010-11-04,https://arquivo.pt/wayback/20101104231415/http://www.ionline.pt/conteudo/86659-socrates-ferreira-leite-finalmente-fui-ouvido-
Q610788,Q85876953,2000-12-04,https://publico.pt/2385
Q182367,Q57615,2011-05-27,https://publico.pt/1496274
